,time,price,pchange,change,volume,amount,type
1470,13:29:07,4.84,-1.63,0.01,10,4840,买盘
1471,13:29:04,4.83,-1.83,0.0,298,143934,卖盘
1472,13:29:01,4.83,-1.83,-0.01,47,22701,卖盘
1473,13:28:55,4.84,-1.63,0.01,30,14520,买盘
1474,13:28:52,4.83,-1.83,0.0,2,966,卖盘
1475,13:28:40,4.83,-1.83,-0.01,1880,908040,卖盘
1476,13:28:37,4.84,-1.63,0.01,4,1936,买盘
1477,13:28:34,4.83,-1.83,0.0,188,90804,中性盘
1478,13:28:34,4.83,-1.83,-0.01,188,90804,卖盘
1479,13:28:28,4.84,-1.63,0.0,166,80344,买盘
1480,13:28:25,4.84,-1.63,0.0,4,1936,买盘
1481,13:28:22,4.84,-1.63,0.01,3,1452,买盘
1482,13:28:19,4.83,-1.83,-0.01,1,483,卖盘
1483,13:28:16,4.84,-1.63,0.01,4,1936,买盘
1484,13:28:13,4.83,-1.83,-0.01,132,63756,卖盘
1485,13:28:10,4.84,-1.63,0.01,240,116160,买盘
1486,13:28:07,4.83,-1.83,0.0,11,5313,卖盘
1487,13:28:04,4.83,-1.83,0.0,121,58443,卖盘
1488,13:28:01,4.83,-1.83,0.0,1,483,卖盘
1489,13:27:58,4.83,-1.83,0.0,15,7245,卖盘
1490,13:27:55,4.83,-1.83,0.0,15,7245,卖盘
1491,13:27:48,4.83,-1.83,0.0,1,483,卖盘
1492,13:27:39,4.83,-1.83,-0.01,1,483,卖盘
1493,13:27:37,4.84,-1.63,0.0,310,150040,买盘
1494,13:27:34,4.84,-1.63,0.0,1669,807796,买盘
1495,13:27:31,4.84,-1.63,0.01,1,484,买盘
1496,13:27:28,4.83,-1.83,-0.01,51,24633,卖盘
1497,13:27:24,4.84,-1.63,0.01,42,20328,买盘
1498,13:27:22,4.83,-1.83,-0.01,36,17388,卖盘
1499,13:27:19,4.84,-1.63,0.01,45,21780,买盘
1500,13:27:16,4.83,-1.83,-0.01,47,22701,卖盘
1501,13:27:13,4.84,-1.63,0.01,108,52272,买盘
1502,13:27:09,4.83,-1.83,-0.01,645,311535,卖盘
1503,13:27:06,4.84,-1.63,0.0,38,18392,买盘
1504,13:27:03,4.84,-1.63,0.01,439,212476,买盘
1505,13:27:00,4.83,-1.83,0.0,1,483,卖盘
1506,13:26:57,4.83,-1.83,0.0,3,1449,卖盘
1507,13:26:54,4.83,-1.83,-0.01,14,6762,卖盘
1508,13:26:51,4.84,-1.63,0.01,47,22748,买盘
1509,13:26:48,4.83,-1.83,-0.01,54,26082,卖盘
1510,13:26:45,4.84,-1.63,0.01,37,17908,买盘
1511,13:26:42,4.83,-1.83,-0.01,101,48783,卖盘
1512,13:26:36,4.84,-1.63,0.01,21,10164,买盘
1513,13:26:33,4.83,-1.83,-0.01,109,52647,卖盘
1514,13:26:30,4.84,-1.63,0.01,47,22748,买盘
1515,13:26:27,4.83,-1.83,0.0,18,8694,卖盘
1516,13:26:24,4.83,-1.83,-0.01,1590,767970,卖盘
1517,13:26:18,4.84,-1.63,0.01,71,34364,买盘
1518,13:26:12,4.83,-1.83,0.0,1,483,卖盘
1519,13:26:09,4.83,-1.83,-0.01,1012,488796,卖盘
1520,13:26:06,4.84,-1.63,0.01,12,5808,买盘
1521,13:26:03,4.83,-1.83,0.0,749,361767,卖盘
1522,13:26:00,4.83,-1.83,0.0,20,9660,卖盘
1523,13:25:57,4.83,-1.83,-0.01,1243,600369,卖盘
1524,13:25:54,4.84,-1.63,0.0,8,3872,买盘
1525,13:25:51,4.84,-1.63,0.0,5,2420,买盘
1526,13:25:48,4.84,-1.63,0.01,49,23716,买盘
1527,13:25:42,4.83,-1.83,-0.01,9,4347,卖盘
1528,13:25:39,4.84,-1.63,0.0,4,1936,买盘
1529,13:25:36,4.84,-1.63,0.01,186,90024,买盘
1530,13:25:33,4.83,-1.83,0.0,108,52164,卖盘
1531,13:25:30,4.83,-1.83,-0.01,31,14973,卖盘
1532,13:25:27,4.84,-1.63,0.01,63,30492,买盘
1533,13:25:24,4.83,-1.83,-0.01,1,483,卖盘
1534,13:25:21,4.84,-1.63,0.01,15,7260,买盘
1535,13:25:18,4.83,-1.83,-0.01,1,483,卖盘
1536,13:25:15,4.84,-1.63,0.01,10,4840,买盘
1537,13:25:12,4.83,-1.83,-0.01,1,483,卖盘
1538,13:25:09,4.84,-1.63,0.0,34,16456,买盘
1539,13:25:06,4.84,-1.63,0.0,9,4356,买盘
1540,13:25:03,4.84,-1.63,0.0,187,90508,买盘
1541,13:25:00,4.84,-1.63,0.0,50,24200,买盘
1542,13:24:57,4.84,-1.63,0.0,1,484,买盘
1543,13:24:51,4.84,-1.63,0.0,38,18392,中性盘
1544,13:24:51,4.84,-1.63,0.0,38,18392,买盘
1545,13:24:45,4.84,-1.63,0.0,230,111320,卖盘
1546,13:24:42,4.84,-1.63,0.01,10,4840,卖盘
1547,13:24:33,4.83,-1.83,0.0,109,52647,卖盘
1548,13:24:30,4.83,-1.83,-0.01,3,1449,卖盘
1549,13:24:24,4.84,-1.63,0.0,268,129712,买盘
1550,13:24:21,4.84,-1.63,0.0,2,968,买盘
1551,13:24:18,4.84,-1.63,0.0,10,4840,买盘
1552,13:24:15,4.84,-1.63,0.0,39,18876,买盘
1553,13:24:11,4.84,-1.63,0.0,52,25168,买盘
1554,13:24:06,4.84,-1.63,0.0,645,312180,卖盘
1555,13:24:03,4.84,-1.63,0.0,109,52756,卖盘
1556,13:24:00,4.84,-1.63,0.0,291,140844,卖盘
1557,13:23:57,4.84,-1.63,0.0,12,5808,卖盘
1558,13:23:54,4.84,-1.63,0.0,16,7744,卖盘
1559,13:23:48,4.84,-1.63,-0.01,21,10164,卖盘
1560,13:23:41,4.85,-1.42,0.01,10,4850,买盘
1561,13:23:38,4.84,-1.63,0.0,10,4840,买盘
1562,13:23:35,4.84,-1.63,0.01,10,4840,买盘
1563,13:23:32,4.83,-1.83,-0.01,209,100947,卖盘
1564,13:23:29,4.84,-1.63,0.0,4,1936,卖盘
1565,13:23:26,4.84,-1.63,0.0,6,2904,卖盘
1566,13:23:23,4.84,-1.63,0.0,32,15488,卖盘
1567,13:23:20,4.84,-1.63,0.0,10,4840,卖盘
1568,13:23:17,4.84,-1.63,0.0,2,968,卖盘
1569,13:23:14,4.84,-1.63,0.01,316,152944,买盘
1570,13:23:11,4.83,-1.83,-0.01,4,1932,卖盘
1571,13:23:08,4.84,-1.63,0.0,6,2904,买盘
1572,13:23:05,4.84,-1.63,0.01,2,968,买盘
1573,13:23:02,4.83,-1.83,0.0,1188,573804,卖盘
1574,13:22:59,4.83,-1.83,-0.01,65,31395,卖盘
1575,13:22:53,4.84,-1.63,0.0,10,4840,买盘
1576,13:22:50,4.84,-1.63,0.0,27,13068,买盘
1577,13:22:47,4.84,-1.63,0.0,10,4840,买盘
1578,13:22:41,4.84,-1.63,0.0,1,484,买盘
1579,13:22:38,4.84,-1.63,0.0,2,968,买盘
1580,13:22:32,4.84,-1.63,0.0,119,57596,买盘
1581,13:22:29,4.84,-1.63,0.0,197,95348,买盘
1582,13:22:26,4.84,-1.63,0.01,5,2420,买盘
1583,13:22:23,4.83,-1.83,0.0,6,2898,卖盘
1584,13:22:20,4.83,-1.83,-0.01,3,1449,卖盘
1585,13:22:17,4.84,-1.63,0.0,81,39204,买盘
1586,13:22:11,4.84,-1.63,0.0,20,9680,买盘
1587,13:22:08,4.84,-1.63,0.01,2,968,买盘
1588,13:22:02,4.83,-1.83,0.0,110,53130,卖盘
1589,13:21:53,4.83,-1.83,0.0,4,1932,卖盘
1590,13:21:50,4.83,-1.83,0.0,16,7728,卖盘
1591,13:21:41,4.83,-1.83,0.0,10,4830,卖盘
1592,13:21:38,4.83,-1.83,-0.01,7,3381,卖盘
1593,13:21:35,4.84,-1.63,0.01,60,29040,买盘
1594,13:21:32,4.83,-1.83,0.0,109,52647,卖盘
1595,13:21:29,4.83,-1.83,-0.01,8,3864,卖盘
1596,13:21:26,4.84,-1.63,0.01,7,3388,买盘
1597,13:21:20,4.83,-1.83,0.0,27,13041,卖盘
1598,13:21:17,4.83,-1.83,-0.01,18,8694,卖盘
1599,13:21:11,4.84,-1.63,-0.01,107,51788,中性盘
1600,13:21:11,4.84,-1.63,0.0,107,51788,买盘
1601,13:21:05,4.84,-1.63,0.01,6,2904,买盘
1602,13:21:02,4.83,-1.83,-0.01,404,195132,卖盘
1603,13:20:59,4.84,-1.63,0.0,2,968,买盘
1604,13:20:56,4.84,-1.63,-0.01,18,8712,卖盘
1605,13:20:53,4.85,-1.42,0.01,58,28130,买盘
1606,13:20:50,4.84,-1.63,0.0,6,2904,卖盘
1607,13:20:47,4.84,-1.63,0.0,4,1936,卖盘
1608,13:20:44,4.84,-1.63,-0.01,226,109384,卖盘
1609,13:20:38,4.85,-1.42,0.01,50,24250,买盘
1610,13:20:35,4.84,-1.63,0.0,13,6292,卖盘
1611,13:20:32,4.84,-1.63,0.0,142,68728,卖盘
1612,13:20:17,4.84,-1.63,0.0,56,27104,卖盘
1613,13:20:11,4.84,-1.63,0.0,255,123420,卖盘
1614,13:20:08,4.84,-1.63,0.01,916,443344,买盘
1615,13:20:05,4.83,-1.83,0.0,34,16422,卖盘
1616,13:20:02,4.83,-1.83,0.0,109,52647,卖盘
1617,13:19:56,4.83,-1.83,-0.01,30,14490,卖盘
1618,13:19:53,4.84,-1.63,0.0,22,10648,买盘
1619,13:19:50,4.84,-1.63,0.0,3,1452,买盘
1620,13:19:47,4.84,-1.63,0.0,76,36784,买盘
1621,13:19:44,4.84,-1.63,0.0,10,4840,买盘
1622,13:19:41,4.84,-1.63,0.01,15,7260,买盘
1623,13:19:32,4.83,-1.83,0.0,121,58443,卖盘
1624,13:19:29,4.83,-1.83,0.0,36,17388,卖盘
1625,13:19:23,4.83,-1.83,-0.01,38,18354,卖盘
1626,13:19:20,4.84,-1.63,0.0,2,968,买盘
1627,13:19:17,4.84,-1.63,0.0,30,14520,买盘
1628,13:19:14,4.84,-1.63,0.0,282,136488,卖盘
1629,13:19:11,4.84,-1.63,-0.01,6,2904,卖盘
1630,13:19:08,4.85,-1.42,0.0,0,0,买盘
1631,13:19:05,4.85,-1.42,0.02,2,970,买盘
1632,13:19:02,4.83,-1.83,0.0,109,52647,卖盘
1633,13:18:59,4.83,-1.83,-0.02,20,9660,卖盘
1634,13:18:53,4.85,-1.42,0.0,1,485,买盘
1635,13:18:50,4.85,-1.42,0.0,2,970,买盘
1636,13:18:44,4.85,-1.42,0.02,100,48500,买盘
1637,13:18:32,4.83,-1.83,-0.01,116,56028,卖盘
1638,13:18:29,4.84,-1.63,0.0,14,6776,卖盘
1639,13:18:26,4.84,-1.63,0.0,10,4840,卖盘
1640,13:18:23,4.84,-1.63,-0.01,4,1936,卖盘
1641,13:18:20,4.85,-1.42,0.01,5,2425,买盘
1642,13:18:14,4.84,-1.63,0.0,13,6292,卖盘
1643,13:18:11,4.84,-1.63,0.0,43,20812,卖盘
1644,13:18:08,4.84,-1.63,-0.01,32,15488,卖盘
1645,13:18:05,4.85,-1.42,0.01,32,15520,买盘
1646,13:18:02,4.84,-1.63,0.0,151,73084,卖盘
1647,13:17:56,4.84,-1.63,0.0,9,4356,卖盘
1648,13:17:53,4.84,-1.63,0.0,34,16456,卖盘
1649,13:17:50,4.84,-1.63,0.0,27,13068,卖盘
1650,13:17:47,4.84,-1.63,0.0,201,97284,卖盘
1651,13:17:44,4.84,-1.63,0.0,282,136488,卖盘
1652,13:17:38,4.84,-1.63,0.0,75,36300,卖盘
1653,13:17:32,4.84,-1.63,0.0,190,91960,中性盘
1654,13:17:32,4.84,-1.63,0.0,190,91960,卖盘
1655,13:17:29,4.84,-1.63,-0.01,10,4840,卖盘
1656,13:17:23,4.85,-1.42,0.01,98,47530,买盘
1657,13:17:17,4.84,-1.63,0.0,1,484,卖盘
1658,13:17:08,4.84,-1.63,0.0,25,12100,卖盘
1659,13:17:05,4.84,-1.63,0.0,1100,532400,卖盘
1660,13:17:02,4.84,-1.63,0.0,122,59048,卖盘
1661,13:16:59,4.84,-1.63,0.0,3,1452,卖盘
1662,13:16:56,4.84,-1.63,0.0,78,37752,卖盘
1663,13:16:53,4.84,-1.63,0.0,50,24200,卖盘
1664,13:16:50,4.84,-1.63,0.0,2,968,卖盘
1665,13:16:47,4.84,-1.63,-0.01,2,968,卖盘
1666,13:16:44,4.85,-1.42,0.01,12,5820,买盘
1667,13:16:41,4.84,-1.63,0.0,1,484,卖盘
1668,13:16:38,4.84,-1.63,0.0,2,968,卖盘
1669,13:16:35,4.84,-1.63,-0.01,14,6776,卖盘
1670,13:16:32,4.85,-1.42,0.01,117,56745,买盘
1671,13:16:29,4.84,-1.63,0.0,3,1452,卖盘
1672,13:16:26,4.84,-1.63,0.0,1,484,卖盘
1673,13:16:23,4.84,-1.63,0.0,17,8228,卖盘
1674,13:16:20,4.84,-1.63,0.0,1,484,卖盘
1675,13:16:17,4.84,-1.63,0.0,6,2904,卖盘
1676,13:16:14,4.84,-1.63,0.0,2,968,卖盘
1677,13:16:11,4.84,-1.63,0.0,47,22748,卖盘
1678,13:16:08,4.84,-1.63,0.0,7,3388,卖盘
1679,13:16:05,4.84,-1.63,0.0,50,24200,买盘
1680,13:16:02,4.84,-1.63,0.0,575,278300,卖盘
1681,13:15:59,4.84,-1.63,0.0,3,1452,卖盘
1682,13:15:56,4.84,-1.63,0.0,52,25168,卖盘
1683,13:15:53,4.84,-1.63,0.0,2,968,卖盘
1684,13:15:50,4.84,-1.63,0.0,1,484,卖盘
1685,13:15:47,4.84,-1.63,0.0,49,23716,卖盘
1686,13:15:44,4.84,-1.63,0.0,2,968,卖盘
1687,13:15:41,4.84,-1.63,0.0,2,968,卖盘
1688,13:15:38,4.84,-1.63,0.0,7,3388,卖盘
1689,13:15:35,4.84,-1.63,0.0,76,36784,卖盘
1690,13:15:32,4.84,-1.63,0.0,112,54208,卖盘
1691,13:15:29,4.84,-1.63,0.0,13,6292,卖盘
1692,13:15:26,4.84,-1.63,0.0,3,1452,卖盘
1693,13:15:23,4.84,-1.63,0.0,1,484,卖盘
1694,13:15:20,4.84,-1.63,0.0,3,1452,卖盘
1695,13:15:17,4.84,-1.63,0.0,1,484,卖盘
1696,13:15:14,4.84,-1.63,0.0,1,484,卖盘
1697,13:15:11,4.84,-1.63,-0.01,3,1452,卖盘
1698,13:15:08,4.85,-1.42,0.01,4034,1956490,买盘
1699,13:15:05,4.84,-1.63,-0.01,6,2904,卖盘
1700,13:15:02,4.85,-1.42,0.01,134,64990,买盘
1701,13:14:59,4.84,-1.63,0.0,1,484,卖盘
1702,13:14:56,4.84,-1.63,0.0,3,1452,卖盘
1703,13:14:53,4.84,-1.63,0.0,1,484,卖盘
1704,13:14:50,4.84,-1.63,0.0,14,6776,卖盘
1705,13:14:47,4.84,-1.63,0.0,2,968,卖盘
1706,13:14:44,4.84,-1.63,0.0,2,968,卖盘
1707,13:14:41,4.84,-1.63,0.01,230,111320,买盘
1708,13:14:38,4.83,-1.83,0.0,38,18354,卖盘
1709,13:14:35,4.83,-1.83,0.0,302,145866,卖盘
1710,13:14:32,4.83,-1.83,0.0,133,64239,卖盘
1711,13:14:29,4.83,-1.83,0.0,23,11109,卖盘
1712,13:14:26,4.83,-1.83,-0.01,4,1932,卖盘
1713,13:14:23,4.84,-1.63,0.01,34,16456,买盘
1714,13:14:20,4.83,-1.83,0.0,3,1449,卖盘
1715,13:14:17,4.83,-1.83,0.0,1,483,卖盘
1716,13:14:14,4.83,-1.83,0.0,3,1449,卖盘
1717,13:14:11,4.83,-1.83,-0.01,12,5796,卖盘
1718,13:14:08,4.84,-1.63,0.0,3,1452,卖盘
1719,13:14:05,4.84,-1.63,0.01,13,6292,中性盘
1720,13:14:02,4.83,-1.83,-0.01,111,53613,卖盘
1721,13:13:59,4.84,-1.63,0.0,3,1452,卖盘
1722,13:13:56,4.84,-1.63,0.0,15,7260,中性盘
1723,13:13:56,4.84,-1.63,0.0,15,7260,卖盘
1724,13:13:53,4.84,-1.63,0.0,2010,972840,卖盘
1725,13:13:50,4.84,-1.63,0.0,11,5324,卖盘
1726,13:13:47,4.84,-1.63,0.0,3,1452,卖盘
1727,13:13:44,4.84,-1.63,0.0,150,72600,卖盘
1728,13:13:35,4.84,-1.63,0.0,20,9680,卖盘
1729,13:13:32,4.84,-1.63,0.0,109,52756,卖盘
1730,13:13:29,4.84,-1.63,0.0,2740,1326160,卖盘
1731,13:13:17,4.84,-1.63,0.0,7,3388,卖盘
1732,13:13:08,4.84,-1.63,0.0,51,24684,买盘
1733,13:13:05,4.84,-1.63,0.0,2,968,买盘
1734,13:13:02,4.84,-1.63,0.0,129,62436,买盘
1735,13:12:59,4.84,-1.63,0.0,1,484,买盘
1736,13:12:53,4.84,-1.63,0.0,1,484,买盘
1737,13:12:50,4.84,-1.63,0.0,24,11616,买盘
1738,13:12:47,4.84,-1.63,0.0,27,13068,买盘
1739,13:12:44,4.84,-1.63,0.0,0,0,中性盘
1740,13:12:40,4.84,-1.63,0.0,10,4840,买盘
1741,13:12:38,4.84,-1.63,0.01,20,9680,卖盘
1742,13:12:35,4.83,-1.83,0.0,0,0,卖盘
1743,13:12:32,4.83,-1.83,-0.01,184,88872,卖盘
1744,13:12:26,4.84,-1.63,-0.01,87,42108,卖盘
1745,13:12:22,4.85,-1.42,0.0,1,485,买盘
1746,13:12:20,4.85,-1.42,0.0,63,30555,买盘
1747,13:12:16,4.85,-1.42,0.0,1,485,买盘
1748,13:12:01,4.85,-1.42,0.01,111,53835,买盘
1749,13:11:53,4.84,-1.63,0.0,9,4356,卖盘
1750,13:11:50,4.84,-1.63,0.0,23,11132,卖盘
1751,13:11:47,4.84,-1.63,0.01,3,1452,中性盘
1752,13:11:43,4.83,-1.83,-0.01,188,90804,卖盘
1753,13:11:38,4.84,-1.63,0.01,31,15004,中性盘
1754,13:11:31,4.83,-1.83,-0.02,109,52647,卖盘
1755,13:11:29,4.85,-1.42,0.0,0,0,买盘
1756,13:11:22,4.85,-1.42,0.02,146,70810,买盘
1757,13:11:16,4.83,-1.83,-0.01,1,483,卖盘
1758,13:11:13,4.84,-1.63,-0.01,4,1936,卖盘
1759,13:11:04,4.85,-1.42,0.02,16,7760,买盘
1760,13:11:01,4.83,-1.83,-0.02,109,52647,卖盘
1761,13:10:58,4.85,-1.42,0.01,27,13095,买盘
1762,13:10:55,4.84,-1.63,0.0,64,30976,买盘
1763,13:10:53,4.84,-1.63,0.0,54,26136,卖盘
1764,13:10:49,4.84,-1.63,0.0,8,3872,卖盘
1765,13:10:46,4.84,-1.63,0.0,2,968,卖盘
1766,13:10:37,4.84,-1.63,0.0,17,8228,卖盘
1767,13:10:34,4.84,-1.63,0.0,22,10648,卖盘
1768,13:10:31,4.84,-1.63,0.01,537,259908,买盘
1769,13:10:25,4.83,-1.83,0.0,292,141036,卖盘
1770,13:10:22,4.83,-1.83,-0.01,1,483,卖盘
1771,13:10:19,4.84,-1.63,0.0,189,91476,买盘
1772,13:10:16,4.84,-1.63,0.0,30,14520,中性盘
1773,13:10:16,4.84,-1.63,0.01,30,14520,买盘
1774,13:10:13,4.83,-1.83,-0.01,2,966,卖盘
1775,13:10:10,4.84,-1.63,0.0,8,3872,买盘
1776,13:10:07,4.84,-1.63,0.0,24,11616,买盘
1777,13:10:04,4.84,-1.63,0.0,71,34364,卖盘
1778,13:10:01,4.84,-1.63,0.0,363,175692,卖盘
1779,13:09:55,4.84,-1.63,0.0,2,968,卖盘
1780,13:09:52,4.84,-1.63,0.0,238,115192,买盘
1781,13:09:46,4.84,-1.63,-0.01,33,15972,卖盘
1782,13:09:40,4.85,-1.42,0.01,35,16975,买盘
1783,13:09:37,4.84,-1.63,0.0,446,215864,卖盘
1784,13:09:34,4.84,-1.63,-0.01,109,52756,卖盘
1785,13:09:25,4.85,-1.42,0.0,77,37345,买盘
1786,13:09:22,4.85,-1.42,0.01,316,153260,买盘
1787,13:09:19,4.84,-1.63,-0.01,7,3388,卖盘
1788,13:09:16,4.85,-1.42,0.0,41,19885,买盘
1789,13:09:13,4.85,-1.42,0.0,50,24250,买盘
1790,13:09:10,4.85,-1.42,0.01,10,4850,买盘
1791,13:09:07,4.84,-1.63,-0.01,3,1452,卖盘
1792,13:09:04,4.85,-1.42,0.0,151,73235,买盘
1793,13:09:01,4.85,-1.42,0.01,612,296820,买盘
1794,13:08:55,4.84,-1.63,-0.01,16,7744,卖盘
1795,13:08:52,4.85,-1.42,0.0,28,13580,买盘
1796,13:08:46,4.85,-1.42,0.0,10,4850,买盘
1797,13:08:43,4.85,-1.42,0.01,32,15520,买盘
1798,13:08:34,4.84,-1.63,0.0,111,53724,卖盘
1799,13:08:22,4.84,-1.63,0.0,34,16456,卖盘
1800,13:08:19,4.84,-1.63,0.0,4,1936,卖盘
1801,13:08:16,4.84,-1.63,0.0,56,27104,卖盘
1802,13:08:13,4.84,-1.63,-0.01,1046,506264,卖盘
1803,13:08:07,4.85,-1.42,0.0,2,970,买盘
1804,13:08:04,4.85,-1.42,0.01,238,115430,买盘
1805,13:08:01,4.84,-1.63,0.0,1,484,卖盘
1806,13:07:58,4.84,-1.63,0.0,7,3388,卖盘
1807,13:07:52,4.84,-1.63,0.0,5,2420,卖盘
1808,13:07:40,4.84,-1.63,0.0,5,2420,卖盘
1809,13:07:37,4.84,-1.63,0.0,283,136972,卖盘
1810,13:07:34,4.84,-1.63,-0.01,109,52756,卖盘
1811,13:07:28,4.85,-1.42,0.01,10,4850,买盘
1812,13:07:10,4.84,-1.63,-0.01,969,468996,卖盘
1813,13:07:04,4.85,-1.42,0.0,604,292940,买盘
1814,13:07:01,4.85,-1.42,0.01,1,485,买盘
1815,13:06:55,4.84,-1.63,-0.01,5,2420,卖盘
1816,13:06:52,4.85,-1.42,0.0,12,5820,买盘
1817,13:06:49,4.85,-1.42,0.01,31,15035,买盘
1818,13:06:46,4.84,-1.63,-0.01,191,92444,卖盘
1819,13:06:42,4.85,-1.42,0.0,118,57230,买盘
1820,13:06:40,4.85,-1.42,0.01,8,3880,买盘
1821,13:06:37,4.84,-1.63,0.0,21,10164,中性盘
1822,13:06:37,4.84,-1.63,0.0,21,10164,卖盘
1823,13:06:34,4.84,-1.63,-0.01,109,52756,卖盘
1824,13:06:31,4.85,-1.42,0.0,1,485,买盘
1825,13:06:28,4.85,-1.42,0.0,114,55290,买盘
1826,13:06:19,4.85,-1.42,0.0,58,28130,买盘
1827,13:06:16,4.85,-1.42,0.01,37,17945,买盘
1828,13:06:13,4.84,-1.63,-0.01,263,127292,卖盘
1829,13:06:09,4.85,-1.42,0.01,20,9700,买盘
1830,13:06:06,4.84,-1.63,0.0,37,17908,卖盘
1831,13:06:03,4.84,-1.63,-0.01,167,80828,卖盘
1832,13:06:00,4.85,-1.42,0.01,2,970,买盘
1833,13:05:51,4.84,-1.63,0.0,2,968,卖盘
1834,13:05:33,4.84,-1.63,-0.01,108,52272,卖盘
1835,13:05:30,4.85,-1.42,0.01,20,9700,买盘
1836,13:05:27,4.84,-1.63,0.0,101,48884,卖盘
1837,13:05:18,4.84,-1.63,-0.01,6,2904,卖盘
1838,13:05:15,4.85,-1.42,0.0,52,25220,卖盘
1839,13:05:06,4.85,-1.42,-0.01,9,4365,卖盘
1840,13:05:03,4.86,-1.22,0.01,111,53946,买盘
1841,13:05:00,4.85,-1.42,0.0,2,970,卖盘
1842,13:04:48,4.85,-1.42,0.0,7,3395,卖盘
1843,13:04:45,4.85,-1.42,-0.01,30,14550,卖盘
1844,13:04:42,4.86,-1.22,0.01,10,4860,买盘
1845,13:04:39,4.85,-1.42,-0.01,1,485,卖盘
1846,13:04:36,4.86,-1.22,0.01,77,37422,买盘
1847,13:04:33,4.85,-1.42,0.0,663,321555,卖盘
1848,13:04:27,4.85,-1.42,-0.01,2,970,卖盘
1849,13:04:24,4.86,-1.22,0.01,38,18468,买盘
1850,13:04:15,4.85,-1.42,-0.01,3,1455,卖盘
1851,13:04:12,4.86,-1.22,0.0,3,1458,买盘
1852,13:04:03,4.86,-1.22,0.0,115,55890,买盘
1853,13:04:00,4.86,-1.22,0.0,4,1944,买盘
1854,13:03:57,4.86,-1.22,0.0,50,24300,买盘
1855,13:03:54,4.86,-1.22,0.01,202,98172,买盘
1856,13:03:45,4.85,-1.42,-0.01,8,3880,卖盘
1857,13:03:42,4.86,-1.22,0.01,7,3402,买盘
1858,13:03:33,4.85,-1.42,-0.01,109,52865,卖盘
1859,13:03:24,4.86,-1.22,0.01,10,4860,买盘
1860,13:03:18,4.85,-1.42,0.01,2,970,卖盘
1861,13:03:15,4.84,-1.63,-0.01,776,375584,卖盘
1862,13:03:12,4.85,-1.42,0.0,46,22310,买盘
1863,13:03:06,4.85,-1.42,0.0,52,25220,买盘
1864,13:03:03,4.85,-1.42,0.0,112,54320,买盘
1865,13:03:00,4.85,-1.42,0.0,37,17945,买盘
1866,13:03:00,4.85,-1.42,0.0,37,17945,中性盘
1867,13:03:00,4.85,-1.42,0.0,37,17945,买盘
1868,13:02:57,4.85,-1.42,0.0,3,1455,买盘
1869,13:02:51,4.85,-1.42,-0.01,14,6790,买盘
1870,13:02:47,4.86,-1.22,0.01,1243,604098,买盘
1871,13:02:36,4.85,-1.42,0.0,134,64990,卖盘
1872,13:02:33,4.85,-1.42,-0.01,116,56260,卖盘
1873,13:02:29,4.86,-1.22,0.01,13,6318,买盘
1874,13:02:27,4.85,-1.42,0.0,11,5335,卖盘
1875,13:02:17,4.85,-1.42,-0.01,2,970,卖盘
1876,13:02:08,4.86,-1.22,0.0,23,11178,买盘
1877,13:02:02,4.86,-1.22,0.01,111,53946,买盘
1878,13:01:59,4.85,-1.42,-0.01,2,970,卖盘
1879,13:01:53,4.86,-1.22,0.0,77,37422,买盘
1880,13:01:49,4.86,-1.22,0.0,41,19926,买盘
1881,13:01:44,4.86,-1.22,0.0,4,1944,买盘
1882,13:01:41,4.86,-1.22,0.0,28,13608,买盘
1883,13:01:34,4.86,-1.22,0.01,256,124416,买盘
1884,13:01:32,4.85,-1.42,0.0,150,72750,卖盘
1885,13:01:23,4.85,-1.42,-0.01,21,10185,卖盘
1886,13:01:20,4.86,-1.22,0.0,20,9720,买盘
1887,13:01:17,4.86,-1.22,0.01,15,7290,买盘
1888,13:01:14,4.85,-1.42,0.0,40,19400,卖盘
1889,13:01:08,4.85,-1.42,0.0,35,16975,卖盘
1890,13:01:05,4.85,-1.42,0.0,207,100395,卖盘
1891,13:01:02,4.85,-1.42,-0.01,109,52865,卖盘
1892,13:00:59,4.86,-1.22,0.0,84,40824,买盘
1893,13:00:56,4.86,-1.22,0.0,6,2916,买盘
1894,13:00:53,4.86,-1.22,0.01,24,11664,买盘
1895,13:00:50,4.85,-1.42,0.0,43,20855,卖盘
1896,13:00:44,4.85,-1.42,-0.01,13,6305,卖盘
1897,13:00:41,4.86,-1.22,0.0,50,24300,买盘
1898,13:00:35,4.86,-1.22,0.01,40,19440,买盘
1899,13:00:32,4.85,-1.42,-0.01,109,52865,卖盘
1900,13:00:28,4.86,-1.22,0.0,110,53460,买盘
1901,13:00:26,4.86,-1.22,0.0,42,20412,买盘
1902,13:00:23,4.86,-1.22,0.0,5,2430,买盘
1903,13:00:20,4.86,-1.22,0.0,65,31590,买盘
1904,13:00:17,4.86,-1.22,-0.01,188,91368,卖盘
1905,13:00:14,4.87,-1.02,0.0,21,10227,买盘
1906,13:00:11,4.87,-1.02,0.0,435,211845,买盘
1907,13:00:08,4.87,-1.02,0.0,2,974,买盘
1908,13:00:05,4.87,-1.02,0.0,2052,999324,买盘
1909,13:00:02,4.87,-1.02,-0.01,729,355023,中性盘
1910,11:30:00,4.88,-0.81,0.0,0,0,买盘
